data_ora_proiezione;titolo_film;genere;regista;anno;durata_minuti;eta_minima;prezzo_biglietto
21/12/2018 13:00;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;6.50
21/12/2018 10:00;Ayla: The Daughter of War;Biography;Can Ulkay;2017;125;12;8.50
20/12/2018 16:00;The Fugitive;Action;Andrew Davis;1993;130;0;8.00
20/12/2018 13:30;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;7.00
20/12/2018 10:30;The Last Picture Show;Drama;Peter Bogdanovich;1971;118;16;8.50
19/12/2018 12:30;Ayla: The Daughter of War;Biography;Can Ulkay;2017;125;12;8.00
19/12/2018 10:00;El ángel exterminador;Drama;Luis Buñuel;1962;95;12;8.50
18/12/2018 17:00;Schindler's List;Biography;Steven Spielberg;1993;195;12;7.50
18/12/2018 14:30;La haine;Crime;Mathieu Kassovitz;1995;98;12;7.50
18/12/2018 10:30;Schindler's List;Biography;Steven Spielberg;1993;195;12;6.50
17/12/2018 10:00;Carlito's Way;Crime;Brian De Palma;1993;144;12;8.00
16/12/2018 17:00;Knockin' on Heaven's Door;Action;Thomas Jahn;1997;87;12;7.50
16/12/2018 13:00;Schindler's List;Biography;Steven Spielberg;1993;195;12;8.00
16/12/2018 10:30;Stand by Me;Adventure;Rob Reiner;1986;89;0;8.00
15/12/2018 18:30;The Last Picture Show;Drama;Peter Bogdanovich;1971;118;16;8.50
15/12/2018 15:30;Night on Earth;Comedy;Jim Jarmusch;1991;129;16;8.00
15/12/2018 12:30;A Star Is Born;Drama;Bradley Cooper;2018;136;12;7.00
15/12/2018 10:00;A Little Princess;Drama;Alfonso Cuarón;1995;97;0;6.50
14/12/2018 10:30;Stand by Me;Adventure;Rob Reiner;1986;89;0;6.50
13/12/2018 16:00;Vertigo;Mystery;Alfred Hitchcock;1958;128;12;7.00
13/12/2018 13:30;La haine;Crime;Mathieu Kassovitz;1995;98;12;7.50
13/12/2018 10:30;The Last Picture Show;Drama;Peter Bogdanovich;1971;118;16;8.00
12/12/2018 14:00;Avengers: Infinity War;Action;Anthony Russo;2018;149;12;7.00
12/12/2018 10:30;Apocalypse Now;Drama;Francis Ford Coppola;1979;147;16;7.00
11/12/2018 16:00;The Untouchables;Crime;Brian De Palma;1987;119;12;8.50
11/12/2018 13:00;The Fugitive;Action;Andrew Davis;1993;130;0;7.50
11/12/2018 10:30;Knockin' on Heaven's Door;Action;Thomas Jahn;1997;87;12;8.50
10/12/2018 10:30;The Fugitive;Action;Andrew Davis;1993;130;0;7.50
09/12/2018 18:30;God's Own Country;Drama;Francis Lee;2017;104;12;9.50
09/12/2018 16:00;God's Own Country;Drama;Francis Lee;2017;104;12;6.50
09/12/2018 13:30;Dip huet seung hung;Action;John Woo;1989;111;16;8.50
09/12/2018 10:30;A Star Is Born;Drama;Bradley Cooper;2018;136;12;6.50
08/12/2018 19:00;Spoorloos;Mystery;George Sluizer;1988;107;12;10.00
08/12/2018 16:30;Hana-bi;Crime;Takeshi Kitano;1997;103;12;7.00
08/12/2018 13:00;Carlito's Way;Crime;Brian De Palma;1993;144;12;8.50
08/12/2018 10:30;Dip huet seung hung;Action;John Woo;1989;111;16;8.50
07/12/2018 10:30;Stand by Me;Adventure;Rob Reiner;1986;89;0;6.50
06/12/2018 15:30;God's Own Country;Drama;Francis Lee;2017;104;12;6.50
06/12/2018 12:30;Night on Earth;Comedy;Jim Jarmusch;1991;129;16;8.50
06/12/2018 10:00;Dip huet seung hung;Action;John Woo;1989;111;16;7.00
05/12/2018 13:00;Spoorloos;Mystery;George Sluizer;1988;107;12;8.50
05/12/2018 10:00;The Last Picture Show;Drama;Peter Bogdanovich;1971;118;16;7.00
04/12/2018 13:00;The Last Picture Show;Drama;Peter Bogdanovich;1971;118;16;6.50
04/12/2018 10:30;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;6.50
03/12/2018 10:00;The Last Picture Show;Drama;Peter Bogdanovich;1971;118;16;8.50
02/12/2018 19:30;Knockin' on Heaven's Door;Action;Thomas Jahn;1997;87;12;9.50
02/12/2018 16:30;The Untouchables;Crime;Brian De Palma;1987;119;12;8.00
02/12/2018 13:30;Philadelphia;Drama;Jonathan Demme;1993;125;12;6.50
02/12/2018 10:30;The Untouchables;Crime;Brian De Palma;1987;119;12;8.50
01/12/2018 15:30;Spoorloos;Mystery;George Sluizer;1988;107;12;7.00
01/12/2018 12:30;The Untouchables;Crime;Brian De Palma;1987;119;12;8.00
01/12/2018 10:00;Spoorloos;Mystery;George Sluizer;1988;107;12;6.50
30/11/2018 15:00;Philadelphia;Drama;Jonathan Demme;1993;125;12;8.00
30/11/2018 12:30;In a Lonely Place;Drama;Nicholas Ray;1950;94;12;8.50
30/11/2018 10:00;In a Lonely Place;Drama;Nicholas Ray;1950;94;12;7.00
29/11/2018 12:30;Modern Times;Comedy;Charles Chaplin;1936;87;0;7.50
29/11/2018 10:00;Hana-bi;Crime;Takeshi Kitano;1997;103;12;8.50
28/11/2018 15:00;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;8.00
28/11/2018 12:30;Hana-bi;Crime;Takeshi Kitano;1997;103;12;6.50
28/11/2018 10:00;Knockin' on Heaven's Door;Action;Thomas Jahn;1997;87;12;6.50
27/11/2018 15:30;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;7.50
27/11/2018 13:00;God's Own Country;Drama;Francis Lee;2017;104;12;7.50
27/11/2018 10:30;In a Lonely Place;Drama;Nicholas Ray;1950;94;12;7.00
26/11/2018 16:30;Sing Street;Comedy;John Carney;2016;106;12;8.50
26/11/2018 14:00;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;7.50
26/11/2018 10:30;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;8.50
25/11/2018 19:00;Paths of Glory;Drama;Stanley Kubrick;1957;88;12;10.00
25/11/2018 16:00;From Here to Eternity;Drama;Fred Zinnemann;1953;118;12;8.50
25/11/2018 13:30;Hana-bi;Crime;Takeshi Kitano;1997;103;12;7.00
25/11/2018 10:30;Amarcord;Comedy;Federico Fellini;1973;123;16;8.00
24/11/2018 18:00;La haine;Crime;Mathieu Kassovitz;1995;98;12;9.50
24/11/2018 14:30;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;6.50
24/11/2018 12:30;Modern Times;Comedy;Charles Chaplin;1936;87;0;8.00
24/11/2018 10:00;The Usual Suspects;Crime;Bryan Singer;1995;106;12;7.00
23/11/2018 13:30;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;8.50
23/11/2018 10:30;From Here to Eternity;Drama;Fred Zinnemann;1953;118;12;8.00
22/11/2018 16:30;Mad Max 2;Action;George Miller;1981;96;12;7.50
22/11/2018 13:00;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;7.50
22/11/2018 10:30;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;7.00
21/11/2018 15:00;Zulu;Drama;Cy Endfield;1964;138;0;7.50
21/11/2018 13:00;Hiroshima mon amour;Drama;Alain Resnais;1959;90;12;8.50
21/11/2018 10:00;Amarcord;Comedy;Federico Fellini;1973;123;16;7.00
20/11/2018 16:00;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;7.50
20/11/2018 13:00;The Fifth Element;Action;Luc Besson;1997;126;12;7.00
20/11/2018 10:00;Amarcord;Comedy;Federico Fellini;1973;123;16;7.50
19/11/2018 15:00;Dog Day Afternoon;Biography;Sidney Lumet;1975;125;0;7.00
19/11/2018 12:30;Toy Story;Animation;John Lasseter;1995;81;0;8.50
19/11/2018 10:00;In a Lonely Place;Drama;Nicholas Ray;1950;94;12;6.50
18/11/2018 16:30;Mad Max 2;Action;George Miller;1981;96;12;6.50
18/11/2018 14:00;La haine;Crime;Mathieu Kassovitz;1995;98;12;6.50
18/11/2018 10:30;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;8.50
17/11/2018 15:00;The Untouchables;Crime;Brian De Palma;1987;119;12;6.50
17/11/2018 12:30;Dip huet seung hung;Action;John Woo;1989;111;16;7.50
17/11/2018 10:00;Out of the Past;Crime;Jacques Tourneur;1947;97;12;8.00
16/11/2018 10:00;Le salaire de la peur;Adventure;Henri-Georges Clouzot;1953;131;0;8.50
15/11/2018 13:00;Spoorloos;Mystery;George Sluizer;1988;107;12;8.50
15/11/2018 10:30;Spoorloos;Mystery;George Sluizer;1988;107;12;6.50
14/11/2018 12:30;The Princess Bride;Adventure;Rob Reiner;1987;98;0;7.50
14/11/2018 10:00;Dip huet seung hung;Action;John Woo;1989;111;16;7.00
13/11/2018 16:00;Hana-bi;Crime;Takeshi Kitano;1997;103;12;6.50
13/11/2018 13:00;Amarcord;Comedy;Federico Fellini;1973;123;16;7.00
13/11/2018 10:30;Moana;Animation;Ron Clements;2016;107;0;6.50
12/11/2018 12:30;Amarcord;Comedy;Federico Fellini;1973;123;16;8.00
12/11/2018 10:00;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;8.50
11/11/2018 16:00;Le salaire de la peur;Adventure;Henri-Georges Clouzot;1953;131;0;7.00
11/11/2018 13:30;Mad Max 2;Action;George Miller;1981;96;12;7.00
11/11/2018 10:00;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;7.50
10/11/2018 16:30;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;7.00
10/11/2018 13:30;The Untouchables;Crime;Brian De Palma;1987;119;12;8.50
10/11/2018 10:30;The Untouchables;Crime;Brian De Palma;1987;119;12;7.00
09/11/2018 13:00;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;7.00
09/11/2018 10:30;Modern Times;Comedy;Charles Chaplin;1936;87;0;6.50
08/11/2018 12:30;The Princess Bride;Adventure;Rob Reiner;1987;98;0;8.00
08/11/2018 10:00;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;8.00
07/11/2018 10:30;Dog Day Afternoon;Biography;Sidney Lumet;1975;125;0;8.00
06/11/2018 13:00;Le salaire de la peur;Adventure;Henri-Georges Clouzot;1953;131;0;6.50
06/11/2018 10:00;Rebel Without a Cause;Drama;Nicholas Ray;1955;111;12;7.50
05/11/2018 10:00;The Fifth Element;Action;Luc Besson;1997;126;12;7.00
04/11/2018 16:30;Pink Floyd: The Wall;Drama;Alan Parker;1982;95;12;8.50
04/11/2018 13:30;Zulu;Drama;Cy Endfield;1964;138;0;6.50
04/11/2018 10:30;Dog Day Afternoon;Biography;Sidney Lumet;1975;125;0;7.50
03/11/2018 15:00;Sing Street;Comedy;John Carney;2016;106;12;8.00
03/11/2018 13:00;"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo; kimi ni";Animation;Hideaki Anno;1997;87;12;8.50
03/11/2018 10:30;Sing Street;Comedy;John Carney;2016;106;12;8.50
02/11/2018 15:00;The Princess Bride;Adventure;Rob Reiner;1987;98;0;7.00
02/11/2018 12:30;Modern Times;Comedy;Charles Chaplin;1936;87;0;8.00
02/11/2018 10:00;Mad Max 2;Action;George Miller;1981;96;12;8.00
01/11/2018 13:30;The Adventures of Robin Hood;Action;Michael Curtiz;1938;102;6;7.50
01/11/2018 10:30;Philadelphia;Drama;Jonathan Demme;1993;125;12;8.00
31/10/2018 15:30;Laura;Drama;Otto Preminger;1944;88;12;8.50
31/10/2018 12:30;Le salaire de la peur;Adventure;Henri-Georges Clouzot;1953;131;0;7.50
31/10/2018 10:00;Sing Street;Comedy;John Carney;2016;106;12;7.00
30/10/2018 13:30;Amarcord;Comedy;Federico Fellini;1973;123;16;8.00
30/10/2018 10:30;Amarcord;Comedy;Federico Fellini;1973;123;16;8.50
29/10/2018 10:00;Laura;Drama;Otto Preminger;1944;88;12;8.50
28/10/2018 19:30;The Adventures of Robin Hood;Action;Michael Curtiz;1938;102;6;8.50
28/10/2018 17:00;Watership Down;Animation;Martin Rosen;1978;91;0;8.00
28/10/2018 13:30;The Great Escape;Adventure;John Sturges;1963;172;0;8.50
28/10/2018 10:30;Le salaire de la peur;Adventure;Henri-Georges Clouzot;1953;131;0;6.50
27/10/2018 15:30;The Princess Bride;Adventure;Rob Reiner;1987;98;0;7.50
27/10/2018 13:00;Moana;Animation;Ron Clements;2016;107;0;7.50
27/10/2018 10:00;La montaña sagrada;Adventure;Alejandro Jodorowsky;1973;114;16;7.50
26/10/2018 13:30;Zulu;Drama;Cy Endfield;1964;138;0;7.00
26/10/2018 10:30;North by Northwest;Adventure;Alfred Hitchcock;1959;136;0;7.00
25/10/2018 13:00;Barton Fink;Comedy;Joel Coen;1991;116;0;7.50
25/10/2018 10:30;The Princess Bride;Adventure;Rob Reiner;1987;98;0;6.50
24/10/2018 15:30;Pink Floyd: The Wall;Drama;Alan Parker;1982;95;12;8.00
24/10/2018 12:30;Philadelphia;Drama;Jonathan Demme;1993;125;12;7.00
24/10/2018 10:00;Jules et Jim;Drama;François Truffaut;1962;105;12;8.00
23/10/2018 13:30;Mary Poppins;Comedy;Robert Stevenson;1964;139;0;8.50
23/10/2018 10:30;From Here to Eternity;Drama;Fred Zinnemann;1953;118;12;6.50
22/10/2018 13:00;Andaz Apna Apna;Action;Rajkumar Santoshi;1994;160;0;8.00
22/10/2018 10:30;Out of the Past;Crime;Jacques Tourneur;1947;97;12;6.50
21/10/2018 19:00;In a Lonely Place;Drama;Nicholas Ray;1950;94;12;9.50
21/10/2018 16:30;Paths of Glory;Drama;Stanley Kubrick;1957;88;12;8.00
21/10/2018 13:30;The Fifth Element;Action;Luc Besson;1997;126;12;6.50
21/10/2018 10:30;Dog Day Afternoon;Biography;Sidney Lumet;1975;125;0;8.50
20/10/2018 20:00;Unforgiven;Drama;Clint Eastwood;1992;130;12;9.50
20/10/2018 17:00;From Here to Eternity;Drama;Fred Zinnemann;1953;118;12;6.50
20/10/2018 13:30;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;8.00
20/10/2018 10:30;Pink;Drama;Aniruddha Roy Chowdhury;2016;136;12;7.50
19/10/2018 12:30;Scent of a Woman;Drama;Martin Brest;1992;156;12;6.50
19/10/2018 10:00;Il conformista;Drama;Bernardo Bertolucci;1970;113;12;8.50
18/10/2018 10:30;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;8.50
17/10/2018 15:30;Ordinary People;Drama;Robert Redford;1980;124;0;6.50
17/10/2018 13:00;Pink Floyd: The Wall;Drama;Alan Parker;1982;95;12;7.00
17/10/2018 10:00;Philadelphia;Drama;Jonathan Demme;1993;125;12;7.50
16/10/2018 10:30;Jules et Jim;Drama;François Truffaut;1962;105;12;7.00
15/10/2018 16:00;Unforgiven;Drama;Clint Eastwood;1992;130;12;6.50
15/10/2018 13:30;Toy Story;Animation;John Lasseter;1995;81;0;7.00
15/10/2018 10:30;Unforgiven;Drama;Clint Eastwood;1992;130;12;7.50
14/10/2018 18:00;From Here to Eternity;Drama;Fred Zinnemann;1953;118;12;8.50
14/10/2018 15:30;Jules et Jim;Drama;François Truffaut;1962;105;12;8.00
14/10/2018 13:00;Pink Floyd: The Wall;Drama;Alan Parker;1982;95;12;6.50
14/10/2018 10:00;Barton Fink;Comedy;Joel Coen;1991;116;0;7.00
13/10/2018 19:30;Days of Heaven;Drama;Terrence Malick;1978;94;6;8.50
13/10/2018 16:30;The Usual Suspects;Crime;Bryan Singer;1995;106;12;8.00
13/10/2018 13:00;Andaz Apna Apna;Action;Rajkumar Santoshi;1994;160;0;8.00
13/10/2018 10:00;Il conformista;Drama;Bernardo Bertolucci;1970;113;12;7.00
12/10/2018 15:30;Andaz Apna Apna;Action;Rajkumar Santoshi;1994;160;0;6.50
12/10/2018 12:30;Unforgiven;Drama;Clint Eastwood;1992;130;12;8.00
12/10/2018 10:00;Toy Story;Animation;John Lasseter;1995;81;0;7.00
11/10/2018 13:30;Il conformista;Drama;Bernardo Bertolucci;1970;113;12;6.50
11/10/2018 10:30;North by Northwest;Adventure;Alfred Hitchcock;1959;136;0;8.00
10/10/2018 10:30;Captain Fantastic;Comedy;Matt Ross;2016;118;16;7.50
09/10/2018 10:00;Unforgiven;Drama;Clint Eastwood;1992;130;12;7.00
08/10/2018 10:30;Pink;Drama;Aniruddha Roy Chowdhury;2016;136;12;7.00
07/10/2018 15:30;Jules et Jim;Drama;François Truffaut;1962;105;12;8.50
07/10/2018 13:00;La montaña sagrada;Adventure;Alejandro Jodorowsky;1973;114;16;7.50
07/10/2018 10:00;Amarcord;Comedy;Federico Fellini;1973;123;16;7.00
06/10/2018 16:30;The Naked Gun: From the Files of Police Squad!;Comedy;David Zucker;1988;85;0;8.00
06/10/2018 13:00;Andaz Apna Apna;Action;Rajkumar Santoshi;1994;160;0;8.00
06/10/2018 10:00;Captain Fantastic;Comedy;Matt Ross;2016;118;16;8.00
05/10/2018 10:00;Boogie Nights;Drama;Paul Thomas Anderson;1997;155;16;8.00
04/10/2018 16:00;Days of Heaven;Drama;Terrence Malick;1978;94;6;7.00
04/10/2018 13:00;Unforgiven;Drama;Clint Eastwood;1992;130;12;6.50
04/10/2018 10:30;Out of the Past;Crime;Jacques Tourneur;1947;97;12;7.00
03/10/2018 10:00;Terminator 2: Judgment Day;Action;James Cameron;1991;137;0;7.50
02/10/2018 10:30;Moana;Animation;Ron Clements;2016;107;0;7.00
01/10/2018 12:30;Jules et Jim;Drama;François Truffaut;1962;105;12;8.00
01/10/2018 10:00;Mad Max 2;Action;George Miller;1981;96;12;8.00
30/09/2018 16:00;Andaz Apna Apna;Action;Rajkumar Santoshi;1994;160;0;7.50
30/09/2018 13:30;Out of the Past;Crime;Jacques Tourneur;1947;97;12;8.50
30/09/2018 10:30;Rocky;Drama;John G. Avildsen;1976;120;0;8.50
29/09/2018 18:30;Au revoir les enfants;Drama;Louis Malle;1987;104;0;10.00
29/09/2018 16:00;Il conformista;Drama;Bernardo Bertolucci;1970;113;12;6.50
29/09/2018 13:00;Moana;Animation;Ron Clements;2016;107;0;7.50
29/09/2018 10:00;North by Northwest;Adventure;Alfred Hitchcock;1959;136;0;7.50
28/09/2018 10:30;Andaz Apna Apna;Action;Rajkumar Santoshi;1994;160;0;7.00
27/09/2018 13:00;Thor: Ragnarok;Action;Taika Waititi;2017;130;12;8.50
27/09/2018 10:00;Barton Fink;Comedy;Joel Coen;1991;116;0;7.50
26/09/2018 12:30;The Purple Rose of Cairo;Comedy;Woody Allen;1985;82;0;7.50
26/09/2018 10:00;Jules et Jim;Drama;François Truffaut;1962;105;12;7.50
25/09/2018 14:00;Moana;Animation;Ron Clements;2016;107;0;8.00
25/09/2018 10:30;Andaz Apna Apna;Action;Rajkumar Santoshi;1994;160;0;6.50
24/09/2018 17:30;Rocky;Drama;John G. Avildsen;1976;120;0;8.50
24/09/2018 13:30;Braveheart;Biography;Mel Gibson;1995;178;12;8.50
24/09/2018 10:30;Barton Fink;Comedy;Joel Coen;1991;116;0;6.50
23/09/2018 15:30;Airlift;Drama;Raja Menon;2016;130;12;8.50
23/09/2018 12:30;Thor: Ragnarok;Action;Taika Waititi;2017;130;12;8.50
23/09/2018 10:00;The Princess Bride;Adventure;Rob Reiner;1987;98;0;6.50
22/09/2018 20:00;Pink Floyd: The Wall;Drama;Alan Parker;1982;95;12;9.50
22/09/2018 17:30;Jules et Jim;Drama;François Truffaut;1962;105;12;6.50
22/09/2018 14:30;Thor: Ragnarok;Action;Taika Waititi;2017;130;12;8.50
22/09/2018 10:30;Heat;Crime;Michael Mann;1995;170;12;7.50
21/09/2018 10:00;North by Northwest;Adventure;Alfred Hitchcock;1959;136;0;7.50
20/09/2018 13:30;Thor: Ragnarok;Action;Taika Waititi;2017;130;12;8.00
20/09/2018 10:00;Nuovo Cinema Paradiso;Drama;Giuseppe Tornatore;1988;155;0;7.00
19/09/2018 10:30;Airlift;Drama;Raja Menon;2016;130;12;8.50
18/09/2018 13:00;Au revoir les enfants;Drama;Louis Malle;1987;104;0;7.00
18/09/2018 10:00;Ordinary People;Drama;Robert Redford;1980;124;0;6.50
17/09/2018 10:30;Pink Floyd: The Wall;Drama;Alan Parker;1982;95;12;8.00
16/09/2018 16:30;Blade Runner 2049;Action;Denis Villeneuve;2017;164;12;8.50
16/09/2018 14:00;Pink Floyd: The Wall;Drama;Alan Parker;1982;95;12;7.00
16/09/2018 10:30;Heat;Crime;Michael Mann;1995;170;12;8.50
15/09/2018 18:30;Dangal;Action;Nitesh Tiwari;2016;161;0;9.00
15/09/2018 16:00;Tonari no Totoro;Animation;Hayao Miyazaki;1988;86;0;6.50
15/09/2018 13:00;Unforgiven;Drama;Clint Eastwood;1992;130;12;7.50
15/09/2018 10:30;The Purple Rose of Cairo;Comedy;Woody Allen;1985;82;0;8.50
14/09/2018 10:30;Rocky;Drama;John G. Avildsen;1976;120;0;7.50
13/09/2018 15:00;Tonari no Totoro;Animation;Hayao Miyazaki;1988;86;0;8.50
13/09/2018 12:00;The Sting;Comedy;George Roy Hill;1973;129;0;7.50
13/09/2018 10:00;The Naked Gun: From the Files of Police Squad!;Comedy;David Zucker;1988;85;0;7.50
12/09/2018 16:00;Hannah and Her Sisters;Comedy;Woody Allen;1986;107;12;8.00
12/09/2018 13:30;The Princess Bride;Adventure;Rob Reiner;1987;98;0;6.50
12/09/2018 10:30;Terminator 2: Judgment Day;Action;James Cameron;1991;137;0;8.50
11/09/2018 15:00;The Color Purple;Drama;Steven Spielberg;1985;154;0;7.50
11/09/2018 12:30;La Grande Illusion;Drama;Jean Renoir;1937;113;12;8.00
11/09/2018 10:00;Hannah and Her Sisters;Comedy;Woody Allen;1986;107;12;8.50
10/09/2018 12:30;La Grande Illusion;Drama;Jean Renoir;1937;113;12;6.50
10/09/2018 10:00;Butch Cassidy and the Sundance Kid;Biography;George Roy Hill;1969;110;6;7.00
09/09/2018 17:30;Au revoir les enfants;Drama;Louis Malle;1987;104;0;8.00
09/09/2018 13:30;Bound by Honor;Crime;Taylor Hackford;1993;180;16;7.00
09/09/2018 10:00;The Great Escape;Adventure;John Sturges;1963;172;0;7.00
08/09/2018 16:00;The Purple Rose of Cairo;Comedy;Woody Allen;1985;82;0;8.00
08/09/2018 13:30;Tonari no Totoro;Animation;Hayao Miyazaki;1988;86;0;8.00
08/09/2018 10:30;Terminator 2: Judgment Day;Action;James Cameron;1991;137;0;8.50
07/09/2018 10:00;Heat;Crime;Michael Mann;1995;170;12;8.00
06/09/2018 10:30;Tonari no Totoro;Animation;Hayao Miyazaki;1988;86;0;8.50
05/09/2018 18:00;Tonari no Totoro;Animation;Hayao Miyazaki;1988;86;0;9.50
05/09/2018 14:30;The Great Escape;Adventure;John Sturges;1963;172;0;7.50
05/09/2018 10:30;Braveheart;Biography;Mel Gibson;1995;178;12;7.00
04/09/2018 10:00;Tumbbad;Drama;Rahi Anil Barve;2018;104;12;8.00
03/09/2018 15:30;Hannah and Her Sisters;Comedy;Woody Allen;1986;107;12;7.00
03/09/2018 12:30;Rocky;Drama;John G. Avildsen;1976;120;0;8.50
03/09/2018 10:30;This Is Spinal Tap;Comedy;Rob Reiner;1984;82;16;6.50
02/09/2018 20:30;Au revoir les enfants;Drama;Louis Malle;1987;104;0;9.50
02/09/2018 17:30;Rocky;Drama;John G. Avildsen;1976;120;0;8.50
02/09/2018 13:30;Braveheart;Biography;Mel Gibson;1995;178;12;6.50
02/09/2018 10:30;Terminator 2: Judgment Day;Action;James Cameron;1991;137;0;7.50
01/09/2018 16:30;The Great Escape;Adventure;John Sturges;1963;172;0;7.50
01/09/2018 13:00;The Great Escape;Adventure;John Sturges;1963;172;0;7.50
01/09/2018 10:00;Airlift;Drama;Raja Menon;2016;130;12;8.00
31/08/2018 10:00;Belle de jour;Drama;Luis Buñuel;1967;100;12;7.50
30/08/2018 13:00;Hannah and Her Sisters;Comedy;Woody Allen;1986;107;12;7.50
30/08/2018 10:00;The Sting;Comedy;George Roy Hill;1973;129;0;8.00
29/08/2018 15:00;The Sting;Comedy;George Roy Hill;1973;129;0;6.50
29/08/2018 12:30;The Princess Bride;Adventure;Rob Reiner;1987;98;0;7.00
29/08/2018 10:30;Tonari no Totoro;Animation;Hayao Miyazaki;1988;86;0;8.00
28/08/2018 13:00;The Great Escape;Adventure;John Sturges;1963;172;0;7.00
28/08/2018 10:30;Hannah and Her Sisters;Comedy;Woody Allen;1986;107;12;7.50
27/08/2018 16:00;Rocky;Drama;John G. Avildsen;1976;120;0;8.50
27/08/2018 13:30;Smultronstället;Drama;Ingmar Bergman;1957;91;0;7.50
27/08/2018 10:30;Terminator 2: Judgment Day;Action;James Cameron;1991;137;0;8.00
26/08/2018 16:00;Star Wars;Action;George Lucas;1977;121;12;7.50
26/08/2018 12:30;Scent of a Woman;Drama;Martin Brest;1992;156;12;6.50
26/08/2018 10:00;Hannah and Her Sisters;Comedy;Woody Allen;1986;107;12;8.50
25/08/2018 18:00;Judgment at Nuremberg;Drama;Stanley Kramer;1961;179;12;8.50
25/08/2018 15:30;Tumbbad;Drama;Rahi Anil Barve;2018;104;12;7.00
25/08/2018 12:30;East of Eden;Drama;Elia Kazan;1955;118;0;8.00
25/08/2018 10:00;Hannah and Her Sisters;Comedy;Woody Allen;1986;107;12;6.50
24/08/2018 10:30;Ikiru;Drama;Akira Kurosawa;1952;143;12;7.50
23/08/2018 10:30;A Night at the Opera;Comedy;Sam Wood;1935;96;12;8.00
22/08/2018 10:00;The Sting;Comedy;George Roy Hill;1973;129;0;8.50
21/08/2018 12:30;Nuovo Cinema Paradiso;Drama;Giuseppe Tornatore;1988;155;0;8.00
21/08/2018 10:00;The Princess Bride;Adventure;Rob Reiner;1987;98;0;7.00
20/08/2018 13:00;The Goonies;Adventure;Richard Donner;1985;114;0;8.50
20/08/2018 10:30;On the Waterfront;Crime;Elia Kazan;1954;108;12;8.50
19/08/2018 20:00;Tumbbad;Drama;Rahi Anil Barve;2018;104;12;8.50
19/08/2018 17:00;East of Eden;Drama;Elia Kazan;1955;118;0;7.00
19/08/2018 14:30;La haine;Crime;Mathieu Kassovitz;1995;98;12;8.50
19/08/2018 10:30;Heat;Crime;Michael Mann;1995;170;12;6.50
18/08/2018 17:00;Die Hard: With a Vengeance;Action;John McTiernan;1995;128;12;8.00
18/08/2018 14:30;Clerks;Comedy;Kevin Smith;1994;92;16;7.00
18/08/2018 12:30;Tonari no Totoro;Animation;Hayao Miyazaki;1988;86;0;7.00
18/08/2018 10:00;Tonari no Totoro;Animation;Hayao Miyazaki;1988;86;0;8.50
17/08/2018 10:00;Hannah and Her Sisters;Comedy;Woody Allen;1986;107;12;8.50
16/08/2018 14:00;La Grande Illusion;Drama;Jean Renoir;1937;113;12;7.00
16/08/2018 10:30;Blade Runner 2049;Action;Denis Villeneuve;2017;164;12;6.50
15/08/2018 10:30;This Is Spinal Tap;Comedy;Rob Reiner;1984;82;16;7.50
14/08/2018 17:00;The Purple Rose of Cairo;Comedy;Woody Allen;1985;82;0;7.00
14/08/2018 14:30;Pâfekuto burû;Animation;Satoshi Kon;1997;81;12;8.00
14/08/2018 10:30;Judgment at Nuremberg;Drama;Stanley Kramer;1961;179;12;8.00
13/08/2018 17:30;Heat;Crime;Michael Mann;1995;170;12;7.50
13/08/2018 13:30;The Great Escape;Adventure;John Sturges;1963;172;0;7.00
13/08/2018 10:30;Airlift;Drama;Raja Menon;2016;130;12;8.50
12/08/2018 15:00;Patton;Biography;Franklin J. Schaffner;1970;172;0;6.50
12/08/2018 12:30;Clerks;Comedy;Kevin Smith;1994;92;16;6.50
